Source,Source File,Table,Column,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,Lineage,Gap,Findings 
CMS,ResDAC,maxdata_hi_ps,FEE_FOR_SRVC_IND_34,N/A,"Recipient indicator (MAX TOS 34 - PT, OT, Speech, Hearing services)",varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FEE_FOR_SRVC_IND_35,N/A,Recipient indicator (MAX TOS 35 - hospice benefits),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FEE_FOR_SRVC_IND_36,N/A,Recipient indicator (MAX TOS 36 - nurse midwife services),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FEE_FOR_SRVC_IND_37,N/A,Recipient indicator (MAX TOS 37 - nurse practioner services),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FEE_FOR_SRVC_IND_38,N/A,Recipient indicator (MAX TOS 38 - private duty nursing),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FEE_FOR_SRVC_IND_39,N/A,Recipient indicator (MAX TOS 39 - religious non-medical health care institutions),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FEE_FOR_SRVC_IND_51,N/A,Recipient indicator (MAX TOS 51 - durable medical equipment and supplies),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FEE_FOR_SRVC_IND_52,N/A,Recipient indicator (MAX TOS 52 - residential care),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FEE_FOR_SRVC_IND_53,N/A,Recipient indicator (MAX TOS 53 - psychiatric services),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FEE_FOR_SRVC_IND_54,N/A,Recipient indicator (MAX TOS 54 - adult day care),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FEE_FOR_SRVC_IND_99,N/A,Recipient indicator (Unknown MAX TOS),varchar,,,,,,,,,1,,,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_01,N/A,Fee-for-service charge amount (MAX TOS 01),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_02,N/A,Fee-for-service charge amount (MAX TOS 02),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_04,N/A,Charge amount (MAX TOS 04),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_05,N/A,Charge amount (MAX TOS 05),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_07,N/A,Charge amount (MAX TOS 07),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_08,N/A,Charge amount (MAX TOS 08),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_09,N/A,Charge amount (MAX TOS 09),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_10,N/A,Charge amount (MAX TOS 10),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_11,N/A,Charge amount (MAX TOS 11),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_12,N/A,Charge amount (MAX TOS 12),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_13,N/A,Charge amount (MAX TOS 13),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_15,N/A,Charge amount (MAX TOS 15),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_16,N/A,Charge amount (MAX TOS 16),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_19,N/A,Charge amount (MAX TOS 19),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_24,N/A,Charge amount (MAX TOS 24),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_25,N/A,Charge amount (MAX TOS 25),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_26,N/A,Charge amount (MAX TOS 26),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_30,N/A,Charge amount (MAX TOS 30),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_31,N/A,Charge amount (MAX TOS 31),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_33,N/A,Charge amount (MAX TOS 33),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_34,N/A,Charge amount (MAX TOS 34),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_35,N/A,Charge amount (MAX TOS 35),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_36,N/A,Charge amount (MAX TOS 36),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_37,N/A,Charge amount (MAX TOS 37),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_38,N/A,Charge amount (MAX TOS 38),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_39,N/A,Charge amount (MAX TOS 39),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_51,N/A,Charge amount (MAX TOS 51),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_52,N/A,Charge amount (MAX TOS 52),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_53,N/A,Charge amount (MAX TOS 53),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_54,N/A,Charge amount (MAX TOS 54),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CHRG_AMT_99,N/A,Charge amount (Unknown),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_01,N/A,Fee-for-service claim count (MAX TOS 01),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_02,N/A,Fee-for-service claim count (MAX TOS 02),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_04,N/A,Claim count (MAX TOS 04),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_05,N/A,Claim count (MAX TOS 05),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_07,N/A,Claim count (MAX TOS 07),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_08,N/A,Claim count (MAX TOS 08),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_09,N/A,Claim count (MAX TOS 09),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_10,N/A,Claim count (MAX TOS 10),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_11,N/A,Claim count (MAX TOS 11),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_12,N/A,Claim count (MAX TOS 12),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_13,N/A,Claim count (MAX TOS 13),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_15,N/A,Claim count (MAX TOS 15),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_16,N/A,Claim count (MAX TOS 16),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_19,N/A,Claim count (MAX TOS 19),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_24,N/A,Claim count (MAX TOS 24),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_25,N/A,Claim count (MAX TOS 25),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_26,N/A,Claim count (MAX TOS 26) ,decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_30,N/A,Claim count (MAX TOS 30),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_31,N/A,Claim count (MAX TOS 31),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_33,N/A,Claim count (MAX TOS 33),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_34,N/A,Claim count (MAX TOS 34),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_35,N/A,Claim count (MAX TOS 35),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_36,N/A,Claim count (MAX TOS 36),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_37,N/A,Claim count (MAX TOS 37),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_38,N/A,Claim count (MAX TOS 38),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_39,N/A,Claim count (MAX TOS 39),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_51,N/A,Claim count (MAX TOS 51),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_52,N/A,Claim count (MAX TOS 52),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_53,N/A,Claim count (MAX TOS 53),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_54,N/A,Claim count (MAX TOS 54),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_CLM_CNT_99,N/A,Claim count (Unknown),decimal,,,,,,,,,6,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_01,N/A,Fee-for-service Medicaid payment amount (MAX TOS 01),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_02,N/A,Fee-for-service Medicaid payment amount (MAX TOS 02),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_04,N/A,Medicaid payment amount (MAX TOS 04),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_05,N/A,Medicaid payment amount (MAX TOS 05),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_07,N/A,Medicaid payment amount (MAX TOS 07),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_08,N/A,Medicaid payment amount (MAX TOS 08),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_09,N/A,Medicaid payment amount (MAX TOS 09),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_10,N/A,Medicaid payment amount (MAX TOS 10),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_11,N/A,Medicaid payment amount (MAX TOS 11),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_12,N/A,Medicaid payment amount (MAX TOS 12),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_13,N/A,Medicaid payment amount (MAX TOS 13),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_15,N/A,Medicaid payment amount (MAX TOS 15),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_16,N/A,Medicaid payment amount (MAX TOS 16),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_19,N/A,Medicaid payment amount (MAX TOS 19),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_24,N/A,Medicaid payment amount (MAX TOS 24),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_25,N/A,Medicaid payment amount (MAX TOS 25),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_26,N/A,Medicaid payment amount (MAX TOS 26),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_30,N/A,Medicaid payment amount (MAX TOS 30),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_31,N/A,Medicaid payment amount (MAX TOS 31),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_33,N/A,Medicaid payment amount (MAX TOS 33),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_34,N/A,Medicaid payment amount (MAX TOS 34),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_35,N/A,Medicaid payment amount (MAX TOS 35),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_36,N/A,Medicaid payment amount (MAX TOS 36),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_37,N/A,Medicaid payment amount (MAX TOS 37),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_38,N/A,Medicaid payment amount (MAX TOS 38),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_39,N/A,Medicaid payment amount (MAX TOS 39),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_51,N/A,Medicaid payment amount (MAX TOS 51),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_52,N/A,Medicaid payment amount (MAX TOS 52),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_53,N/A,Medicaid payment amount (MAX TOS 53),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_54,N/A,Medicaid payment amount (MAX TOS 54),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_PYMT_AMT_99,N/A,Medicaid payment amount (Unknown),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_01,N/A,Fee-for-service third party payment amount (MAX TOS 01),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_02,N/A,Fee-for-service third party payment amount (MAX TOS 02),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_04,N/A,Third party payment amount (MAX TOS 04),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_05,N/A,Third party payment amount (MAX TOS 05),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_07,N/A,Third party payment amount (MAX TOS 07),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_08,N/A,Third party payment amount (MAX TOS 08),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_09,N/A,Third party payment amount (MAX TOS 09),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_10,N/A,Third party payment amount (MAX TOS 10),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_11,N/A,Third party payment amount (MAX TOS 11),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_12,N/A,Third party payment amount (MAX TOS 12),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_13,N/A,Third party payment amount (MAX TOS 13),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_15,N/A,Third party payment amount (MAX TOS 15),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_16,N/A,Third party payment amount (MAX TOS 16),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_19,N/A,Third party payment amount (MAX TOS 19),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_24,N/A,Third party payment amount (MAX TOS 24),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_25,N/A,Third party payment amount (MAX TOS 25),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_26,N/A,Third party payment amount (MAX TOS 26),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_30,N/A,Third party payment amount (MAX TOS 30),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_31,N/A,Third party payment amount (MAX TOS 31),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_33,N/A,Third party payment amount (MAX TOS 33),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_34,N/A,Third party payment amount (MAX TOS 34),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_35,N/A,Third party payment amount (MAX TOS 35),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_36,N/A,Third party payment amount (MAX TOS 36),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_37,N/A,Third party payment amount (MAX TOS 37),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_38,N/A,Third party payment amount (MAX TOS 38),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_39,N/A,Third party payment amount (MAX TOS 39),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_51,N/A,Third party payment amount (MAX TOS 51),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_52,N/A,Third party payment amount (MAX TOS 52),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_53,N/A,Third party payment amount (MAX TOS 53),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_54,N/A,Third party payment amount (MAX TOS 54),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,FFS_TP_AMT_99,N/A,Third party payment amount (Unknown),decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,HCBS_TXNMY_MDCD_PYMT_AMT_01,N/A,Medicaid payment amount (HCBS Taxonomy) - Case Management,decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
CMS,ResDAC,maxdata_hi_ps,HCBS_TXNMY_MDCD_PYMT_AMT_02,N/A,Medicaid payment amount (HCBS) - Around the Clock Services,decimal,,,,,,,,,12,,0,,,,,N,HAP_UH - CMS ResDAC ICD Document
